Employee ID,Employee Name,Department,Transaction Code,Transaction Description,Transaction Category,Posting date of transaction,Transaction Date,Merchant Info DBA Name,Transaction Amount,Debit or Credit,Merchant Category Code,Merchant City,Merchant Country,Merchant Postal Code,Merchant State/Province,Conversion Rate
E001,Sarah Chen,Human Resources,3001,DOT-COMM VEH PERMITTIN ANCHORAGE AK,1,9/12/2025,9/11/2025,DOT-COMM VEH PERMITTIN,56.86,Debit,9399.0,ANCHORAGE,USA,99515,AK,1.38675
E002,John Miller,Engineering,3001,AMZN Mktp CA*0G8CA2FH3 866-216-1072 ON,1,9/12/2025,9/12/2025,AMZN Mktp CA*0G8CA2FH3,41.27,Debit,4816.0,866-216-1072,CAN,M5J 2T3,ON,0.0
E009,Noah Garcia,Customer Success,3001,A30 EXPRESS SALABERRY-DE- QC,1,9/12/2025,9/11/2025,A30 EXPRESS,20.7,Debit,4784.0,SALABERRY-DE-,CAN,J6S0J8,QC,0.0
E005,Daniel Kim,Customer Success,3001,MOOSOMIN C-STORE MOOSOMIN SK,1,9/12/2025,9/11/2025,MOOSOMIN C-STORE,60.0,Debit,5541.0,MOOSOMIN,CAN,S0G3N0,SK,0.0
E006,Maya Patel,Operations,3001,FLYING J 1043 IDAHO FALLS ID,1,9/12/2025,9/10/2025,FLYING J 1043,798.81,Debit,5541.0,IDAHO FALLS,USA,83402,ID,1.386708185
E002,John Miller,Marketing,3001,AMZN Mktp CA*CI2AU2GR3 866-216-1072 ON,1,9/12/2025,9/11/2025,AMZN Mktp CA*CI2AU2GR3,135.44,Debit,4816.0,866-216-1072,CAN,M5J 2T3,ON,0.0
E005,Daniel Kim,Operations,3001,A30 EXPRESS SALABERRY-DE- QC,1,9/12/2025,9/11/2025,A30 EXPRESS,24.15,Debit,4784.0,SALABERRY-DE-,CAN,J6S0J8,QC,0.0
E007,Lucas Brown,Customer Success,3001,DOT-COMM VEH PERMITTIN ANCHORAGE AK,1,9/12/2025,9/11/2025,DOT-COMM VEH PERMITTIN,170.89,Debit,9399.0,ANCHORAGE,USA,99515,AK,1.389333333
E003,Alex Johnson,Human Resources,3001,BEST WEST BEST WESTERN MOOSOMIN SK,1,9/12/2025,9/11/2025,BEST WEST BEST WESTERN,173.28,Debit,3502.0,MOOSOMIN,CAN,S0G 3N0,SK,0.0
E008,Olivia Smith,Marketing,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,9/12/2025,9/11/2025,DTOPS SINGLE CROSSING,27.91,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.389285714
E001,Sarah Chen,Engineering,3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,9/15/2025,9/13/2025,DEPT OF TRANS TRUCKPER,23.8,Debit,9399.0,LINCOLN,USA,685082532,NE,1.386268657
E005,Daniel Kim,Customer Success,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,9/15/2025,9/12/2025,DTOPS SINGLE CROSSING,27.91,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.389285714
E009,Noah Garcia,Finance,3001,FLYING J 694 AUSTINBURG OH,1,9/15/2025,9/13/2025,FLYING J 694,583.18,Debit,5541.0,AUSTINBURG,USA,44010,OH,1.386388557
E003,Alex Johnson,Finance,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,9/15/2025,9/12/2025,DTOPS SINGLE CROSSING,27.85,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.38622449
E009,Noah Garcia,Sales,3001,LOVE'S #0655 INSIDE SCOTT CITY KS,1,9/15/2025,9/13/2025,LOVE'S #0655 INSIDE,606.46,Debit,5541.0,SCOTT CITY,USA,67871,KS,1.386390796
E002,John Miller,Sales,3001,SPARKLE SUPER WASH WEYBURN SK,1,9/15/2025,9/12/2025,SPARKLE SUPER WASH,15.5,Debit,7542.0,WEYBURN,CAN,S4H 1V3,SK,0.0
E005,Daniel Kim,Sales,3001,NDHP-E PERMIT 701-328-2426 ND,1,9/15/2025,9/14/2025,NDHP-E PERMIT,39.87,Debit,9399.0,701-328-2426,USA,58505,ND,1.389285714
E009,Noah Garcia,Operations,3001,BC PERMIT CENTRE VICTORIA BC,1,9/15/2025,9/11/2025,BC PERMIT CENTRE,30.0,Debit,9399.0,VICTORIA,CAN,V8W9T5,BC,0.0
E010,Sophia Lee,Human Resources,3001,IN *WEATHERLOGICS INC. 204-3813708 MB,1,9/15/2025,9/12/2025,IN *WEATHERLOGICS INC.,210.0,Debit,7392.0,204-3813708,CAN,R5K 0A6,MB,0.0
E004,Emma Wilson,Product,3001,SURESTAY HOTEL BASSANO BASSANO AB,1,9/15/2025,9/13/2025,SURESTAY HOTEL BASSANO,126.71,Debit,7011.0,BASSANO,CAN,T0J 0B0,AB,0.0
E003,Alex Johnson,Operations,3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,9/15/2025,9/12/2025,DEPT OF TRANS TRUCKPER,38.09,Debit,9399.0,LINCOLN,USA,685082532,NE,1.389158879
E006,Maya Patel,Operations,3001,PILOT 050 SULPHUR KY,1,9/15/2025,9/13/2025,PILOT 050,608.62,Debit,5541.0,SULPHUR,USA,40070,KY,1.386397067
E003,Alex Johnson,Human Resources,3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,1,9/15/2025,9/13/2025,WSDOT COMMERCIAL VEHIC,14.67,Debit,9399.0,TUMWATER,USA,98504,WA,1.389320388
E009,Noah Garcia,Marketing,3001,VCN*OH DOT COLUMBUS OH,1,9/15/2025,9/12/2025,VCN*OH DOT,214.58,Debit,9399.0,COLUMBUS,USA,43223,OH,1.386423841
E009,Noah Garcia,Marketing,3001,BC PERMIT CENTRE VICTORIA BC,1,9/15/2025,9/13/2025,BC PERMIT CENTRE,30.0,Debit,9399.0,VICTORIA,CAN,V8W9T5,BC,0.0
E001,Sarah Chen,Operations,3001,VCN*KANSASMVPERMIT TOPEKA KS,1,9/15/2025,9/12/2025,VCN*KANSASMVPERMIT,62.66,Debit,9399.0,TOPEKA,USA,66611,KS,1.389318182
E010,Sophia Lee,Finance,3001,BUFFALO AND FORT ERIE FORT ERIE ON,1,9/15/2025,9/13/2025,BUFFALO AND FORT ERIE,37.0,Debit,4784.0,FORT ERIE,CAN,L2A 3S6,ON,0.0
E006,Maya Patel,Finance,3001,SD DEPT OF TRANS OPS PIERRE SD,1,9/15/2025,9/12/2025,SD DEPT OF TRANS OPS,150.77,Debit,9399.0,PIERRE,USA,57501,SD,1.389345424
E008,Olivia Smith,Product,3001,PETRO-CANADA 02901 FORT NELSON BC,1,9/15/2025,9/12/2025,PETRO-CANADA 02901,112.74,Debit,5541.0,FORT NELSON,CAN,V0C1R0,BC,0.0
E001,Sarah Chen,Product,3001,FLYING J 639 POST FALLS ID,1,9/15/2025,9/12/2025,FLYING J 639,1381.72,Debit,5541.0,POST FALLS,USA,83854,ID,1.386395425
E002,John Miller,Operations,3001,TXDMV OS PERMIT TPE AUSTIN TX,1,9/15/2025,9/12/2025,TXDMV OS PERMIT TPE,415.35,Debit,9399.0,AUSTIN,USA,78731,TX,1.389309836
E006,Maya Patel,Engineering,3001,NDHP-E PERMIT 701-328-2426 ND,1,9/15/2025,9/14/2025,NDHP-E PERMIT,39.87,Debit,9399.0,701-328-2426,USA,58505,ND,1.389285714
E005,Daniel Kim,Engineering,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,9/15/2025,9/12/2025,DTOPS SINGLE CROSSING,17.62,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.386290323
E004,Emma Wilson,Customer Success,3001,BC PERMIT CENTRE VICTORIA BC,1,9/15/2025,9/11/2025,BC PERMIT CENTRE,15.0,Debit,9399.0,VICTORIA,CAN,V8W9T5,BC,0.0
E001,Sarah Chen,Customer Success,3001,NEW YORK STATE OSCAR ALBANY NY,1,9/15/2025,9/12/2025,NEW YORK STATE OSCAR,29.91,Debit,9399.0,ALBANY,USA,122280001,NY,1.38952381
E004,Emma Wilson,Product,3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,1,9/15/2025,9/12/2025,WSDOT COMMERCIAL VEHIC,325.86,Debit,9399.0,TUMWATER,USA,98504,WA,1.384082894
E010,Sophia Lee,Operations,3001,YG WEIGH STATION WATSO WATSON LAKE YT,1,9/15/2025,9/13/2025,YG WEIGH STATION WATSO,97.16,Debit,9399.0,WATSON LAKE,CAN,Y0A1C0,YT,0.0
E002,John Miller,Customer Success,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,9/15/2025,9/11/2025,AB TRANSP 403-340-5075,400.75,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E002,John Miller,Sales,3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,9/15/2025,9/12/2025,DEPT OF TRANS TRUCKPER,23.85,Debit,9399.0,LINCOLN,USA,685082532,NE,1.389253731
E008,Olivia Smith,Engineering,3001,NORTHERN TOUCH TRUCK W FORT ERIE ON,1,9/15/2025,9/13/2025,NORTHERN TOUCH TRUCK W,183.63,Debit,7542.0,FORT ERIE,CAN,L2A5M4,ON,0.0
E002,John Miller,Operations,3001,YG TRANSPORT SERVICES WHITEHORSE YT,1,9/15/2025,9/13/2025,YG TRANSPORT SERVICES,34.72,Debit,9399.0,WHITEHORSE,CAN,Y1A2C6,YT,0.0
E009,Noah Garcia,Marketing,3001,VCN*KANSASMVPERMIT TOPEKA KS,1,9/15/2025,9/12/2025,VCN*KANSASMVPERMIT,62.66,Debit,9399.0,TOPEKA,USA,66611,KS,1.389318182
E003,Alex Johnson,Human Resources,3001,SPARKLE SUPER WASH WEYBURN SK,1,9/15/2025,9/12/2025,SPARKLE SUPER WASH,39.2,Debit,7542.0,WEYBURN,CAN,S4H 1V3,SK,0.0
E003,Alex Johnson,Marketing,3001,SD DEPT OF TRANS OPS PIERRE SD,1,9/15/2025,9/12/2025,SD DEPT OF TRANS OPS,35.6,Debit,9399.0,PIERRE,USA,57501,SD,1.3892
E008,Olivia Smith,Operations,3001,COFFEE CUP #8 VIVIAN SD,1,9/15/2025,9/13/2025,COFFEE CUP #8,803.85,Debit,5541.0,VIVIAN,USA,57576,SD,1.386391359
E009,Noah Garcia,Human Resources,3001,SHORTYS ONE ST SELBY SD,1,9/15/2025,9/12/2025,SHORTYS ONE ST,293.63,Debit,5541.0,SELBY,USA,57472,SD,1.386391134
E003,Alex Johnson,Sales,3001,LESCO DISTRIBUTORS EDMONTON AB,1,9/15/2025,9/12/2025,LESCO DISTRIBUTORS,371.6,Debit,5013.0,EDMONTON,CAN,T5V 1J3,AB,0.0
E005,Daniel Kim,Human Resources,3001,SD DEPT OF TRANS OPS PIERRE SD,1,9/15/2025,9/13/2025,SD DEPT OF TRANS OPS,35.53,Debit,9399.0,PIERRE,USA,57501,SD,1.3864
E009,Noah Garcia,Customer Success,3001,COFFEE CUP #8 VIVIAN SD,1,9/15/2025,9/14/2025,COFFEE CUP #8,522.72,Debit,5541.0,VIVIAN,USA,57576,SD,1.386390822
E010,Sophia Lee,Operations,3001,AMZN Mktp CA*855CP65E3 866-216-1072 ON,1,9/15/2025,9/15/2025,AMZN Mktp CA*855CP65E3,14.27,Debit,4816.0,866-216-1072,CAN,M5J 2T3,ON,0.0
E007,Lucas Brown,Customer Success,3001,PILOT 311 ERIE PA,1,9/15/2025,9/13/2025,PILOT 311,660.65,Debit,5541.0,ERIE,USA,16509,PA,1.386405679
E004,Emma Wilson,Customer Success,3001,MCSD OSOW INDIANAPOLIS IN,1,9/15/2025,9/14/2025,MCSD OSOW,174.22,Debit,9399.0,INDIANAPOLIS,USA,46241,IN,1.386378467
E009,Noah Garcia,Customer Success,3001,THE HOME DEPOT #7050 SPRUCE GROVE AB,1,9/15/2025,9/11/2025,THE HOME DEPOT #7050,186.3,Debit,5200.0,SPRUCE GROVE,CAN,T7X 3X3,AB,0.0
E004,Emma Wilson,Sales,3001,PETRO-CANADA 68061 WHITEHORSE YT,1,9/15/2025,9/13/2025,PETRO-CANADA 68061,59.98,Debit,5541.0,WHITEHORSE,CAN,Y1A5S8,YT,0.0
E005,Daniel Kim,Marketing,3001,VCN*IDAHODOT BOISE ID,1,9/15/2025,9/13/2025,VCN*IDAHODOT,59.69,Debit,9399.0,BOISE,USA,83703,ID,1.386428571
E007,Lucas Brown,Sales,3001,PILOT 917 GREAT FALLS MT,1,9/15/2025,9/11/2025,PILOT 917,414.47,Debit,5541.0,GREAT FALLS,USA,59404,MT,1.386694102
E006,Maya Patel,Engineering,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,9/15/2025,9/12/2025,OKC SIZE & WEIGHTS PER,654.6,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.389292551
E008,Olivia Smith,Sales,3001,SHELL FLYING J FORT ERIE ON,1,9/15/2025,9/14/2025,SHELL FLYING J,11.29,Debit,5541.0,FORT ERIE,CAN,L2A5M4,ON,0.0
E009,Noah Garcia,Marketing,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,9/15/2025,9/13/2025,DTOPS SINGLE CROSSING,27.85,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.38622449
E008,Olivia Smith,Marketing,3001,NDHP-E PERMIT 701-328-2426 ND,1,9/15/2025,9/15/2025,NDHP-E PERMIT,39.79,Debit,9399.0,701-328-2426,USA,58505,ND,1.386428571
E002,John Miller,Product,3001,CENEX-FUOC OF CARPIO CARPIO ND,1,9/15/2025,9/13/2025,CENEX-FUOC OF CARPIO,652.01,Debit,5541.0,CARPIO,USA,58725,ND,1.386404254
E004,Emma Wilson,Engineering,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,9/15/2025,9/11/2025,AB TRANSP 403-340-5075,91.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E004,Emma Wilson,Marketing,3001,MTO TSD PRIO PER & REG ST. CATHARINE ON,1,9/15/2025,9/12/2025,MTO TSD PRIO PER & REG,200.0,Debit,9399.0,ST. CATHARINE,CAN,L2R7R4,ON,0.0
E002,John Miller,Operations,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,9/15/2025,9/12/2025,OKC SIZE & WEIGHTS PER,62.2,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.389194139
E006,Maya Patel,Sales,3001,BLACKJACKS ROADHOUSE W NISKU AB,1,9/15/2025,9/12/2025,BLACKJACKS ROADHOUSE W,15.75,Debit,4784.0,NISKU,CAN,T9E8A2,AB,0.0
E001,Sarah Chen,Human Resources,3001,PILOT 492 CADDO VALLEY AR,1,9/15/2025,9/11/2025,PILOT 492,856.35,Debit,5541.0,CADDO VALLEY,USA,71923,AR,1.389307392
E010,Sophia Lee,Operations,3001,SQ *2429188 ALBERTA LT EDMONTON AB,1,9/15/2025,9/12/2025,SQ *2429188 ALBERTA LT,704.0,Debit,8999.0,EDMONTON,CAN,T5H 3S9,AB,0.0
E009,Noah Garcia,Engineering,3001,CCD ORION SALEM OR,1,9/16/2025,9/15/2025,CCD ORION,11.36,Debit,9399.0,SALEM,USA,973015397,OR,1.385
E004,Emma Wilson,Customer Success,3001,VCN*KANSASMVPERMIT TOPEKA KS,1,9/16/2025,9/15/2025,VCN*KANSASMVPERMIT,62.53,Debit,9399.0,TOPEKA,USA,66611,KS,1.386363636
E010,Sophia Lee,Operations,3001,IA DOT MOTOR CARRIER S ANKENY IA,1,9/16/2025,9/15/2025,IA DOT MOTOR CARRIER S,51.87,Debit,9399.0,ANKENY,USA,50021,IA,1.38630137
E004,Emma Wilson,Product,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,9/16/2025,9/15/2025,DTOPS SINGLE CROSSING,27.85,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.38622449
E001,Sarah Chen,Marketing,3001,IN *BRANDZ MARKETINGIN 780-5915222 AB,1,9/16/2025,9/15/2025,IN *BRANDZ MARKETINGIN,356.98,Debit,7311.0,780-5915222,CAN,T7Z 1V6,AB,0.0
E002,John Miller,Sales,3001,TA OAKLEY 091 OAKLEY KS,1,9/16/2025,9/15/2025,TA OAKLEY 091,709.76,Debit,5541.0,OAKLEY,USA,67748,KS,1.3849
E001,Sarah Chen,Product,3001,IDOT ITAP OS OW SPRINGFILED IL,1,9/16/2025,9/15/2025,IDOT ITAP OS OW,101.72,Debit,9399.0,SPRINGFILED,USA,62764,IL,1.386420788
E004,Emma Wilson,Product,3001,TXDMV OS PERMIT TPE AUSTIN TX,1,9/16/2025,9/15/2025,TXDMV OS PERMIT TPE,87.56,Debit,9399.0,AUSTIN,USA,78731,TX,1.386463236
E002,John Miller,Human Resources,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,9/16/2025,9/15/2025,DTOPS SINGLE CROSSING,27.85,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.38622449
E001,Sarah Chen,Marketing,3001,ALLSUPS 102432 SD ENNIS TX,1,9/16/2025,9/15/2025,ALLSUPS 102432 SD,426.32,Debit,5541.0,ENNIS,USA,75119,TX,1.3864
E006,Maya Patel,Product,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,9/16/2025,9/15/2025,OKC SIZE & WEIGHTS PER,62.07,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.386446886
E002,John Miller,Operations,3001,Amazon.ca*2C1RT5I33 866-216-1072 ON,1,9/16/2025,9/16/2025,Amazon.ca*2C1RT5I33,18.43,Debit,4816.0,866-216-1072,CAN,M5J 2T3,ON,0.0
E009,Noah Garcia,Marketing,3001,MCSD OSOW - CONV. FEE NASHVILLE TN,1,9/16/2025,9/14/2025,MCSD OSOW - CONV. FEE,6.0,Debit,9399.0,NASHVILLE,USA,37215,TN,1.386255924
E004,Emma Wilson,Sales,3001,BB OF OAKLEY #2 OAKLEY KS,1,9/16/2025,9/15/2025,BB OF OAKLEY #2,138.18,Debit,7542.0,OAKLEY,USA,677486061,KS,1.384939388
E005,Daniel Kim,Human Resources,3001,MB HIGHWAYS PERMITS WINNIPEG MB,1,9/16/2025,9/15/2025,MB HIGHWAYS PERMITS,287.0,Debit,9399.0,WINNIPEG,CAN,R3H0C4,MB,0.0
E008,Olivia Smith,Sales,3001,SONRAY SERVICE WATSON LAKE YT,1,9/16/2025,9/15/2025,SONRAY SERVICE,104.85,Debit,5541.0,WATSON LAKE,CAN,Y0A 1C0,YT,0.0
E004,Emma Wilson,Sales,3001,SYLECTUS 905-287-1321 ON,1,9/16/2025,9/16/2025,SYLECTUS,949.2,Debit,5817.0,905-287-1321,CAN,L5L 6A9,ON,0.0
E009,Noah Garcia,Sales,3001,RELIABLE PERMIT SOLUTI TARZANA CA,1,9/16/2025,9/15/2025,RELIABLE PERMIT SOLUTI,1.41,Debit,7399.0,TARZANA,USA,91356,CA,1.38
E003,Alex Johnson,Marketing,3001,CCD ORION FEE SALEM OR,1,9/16/2025,9/15/2025,CCD ORION FEE,0.27,Debit,9399.0,SALEM,USA,973015397,OR,1.368421053
E010,Sophia Lee,Human Resources,3001,CITY OF NORTH PLATTE P NORTH PLATTE NE,1,9/16/2025,9/15/2025,CITY OF NORTH PLATTE P,5.68,Debit,4789.0,NORTH PLATTE,USA,69101,NE,1.385
E010,Sophia Lee,Finance,3001,VCN*OH DOT COLUMBUS OH,1,9/16/2025,9/15/2025,VCN*OH DOT,22.73,Debit,9399.0,COLUMBUS,USA,43223,OH,1.38625
E008,Olivia Smith,Marketing,3001,MCSD OSOW INDIANAPOLIS IN,1,9/16/2025,9/15/2025,MCSD OSOW,4.26,Debit,9399.0,INDIANAPOLIS,USA,46241,IN,1.386666667
E004,Emma Wilson,Sales,3001,RELIABLE PERMIT SOLUTI TARZANA CA,1,9/16/2025,9/15/2025,RELIABLE PERMIT SOLUTI,147.63,Debit,7399.0,TARZANA,USA,91356,CA,1.384903846
E008,Olivia Smith,Marketing,3001,MNDOT OSOW PERMITS FEE ATLANTA GA,1,9/17/2025,9/16/2025,MNDOT OSOW PERMITS FEE,0.45,Debit,9399.0,ATLANTA,USA,303285588,GA,1.375
E007,Lucas Brown,Engineering,3001,SD DEPT OF TRANS OPS PIERRE SD,1,9/17/2025,9/16/2025,SD DEPT OF TRANS OPS,92.87,Debit,9399.0,PIERRE,USA,57501,SD,1.384897585
E004,Emma Wilson,Engineering,3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,1,9/17/2025,9/16/2025,WSDOT COMMERCIAL VEHIC,29.27,Debit,9399.0,TUMWATER,USA,98504,WA,1.386407767
E002,John Miller,Operations,3001,FORT ST. JOHN SUPER 8 FORT ST. JOHN BC,1,9/17/2025,9/15/2025,FORT ST. JOHN SUPER 8,180.5,Debit,7011.0,FORT ST. JOHN,CAN,V1J6L5,BC,0.0
E002,John Miller,Marketing,3001,MNDOT OSOW PERMITS FEE ATLANTA GA,1,9/17/2025,9/16/2025,MNDOT OSOW PERMITS FEE,0.45,Debit,9399.0,ATLANTA,USA,303285588,GA,1.375
E007,Lucas Brown,Marketing,3001,AMZN Mktp CA*9U0FY0713 866-216-1072 ON,1,9/17/2025,9/17/2025,AMZN Mktp CA*9U0FY0713,52.49,Debit,4816.0,866-216-1072,CAN,M5J 2T3,ON,0.0
E006,Maya Patel,Product,3001,IDOT ITAP OS OW SPRINGFILED IL,1,9/17/2025,9/16/2025,IDOT ITAP OS OW,22.71,Debit,9399.0,SPRINGFILED,USA,62764,IL,1.385
E007,Lucas Brown,Marketing,3001,ARCO#2509100TA TROUQPS TROUTDALE OR,1,9/17/2025,9/15/2025,ARCO#2509100TA TROUQPS,31.23,Debit,5541.0,TROUTDALE,USA,97060,OR,1.385
E007,Lucas Brown,Operations,3001,AMPORTS JACKSONVILLE FL,1,9/17/2025,9/16/2025,AMPORTS,307.04,Debit,7542.0,JACKSONVILLE,USA,32246,FL,1.384882108
E008,Olivia Smith,Finance,3001,MCSD OSOW - CONV. FEE NASHVILLE TN,1,9/17/2025,9/15/2025,MCSD OSOW - CONV. FEE,1.54,Debit,9399.0,NASHVILLE,USA,37215,TN,1.388888889
E001,Sarah Chen,Product,3001,TA # 183 TROUTDALE TROUTDALE OR,1,9/17/2025,9/15/2025,TA # 183 TROUTDALE,696.31,Debit,5541.0,TROUTDALE,USA,97060,OR,1.384889813
E002,John Miller,Engineering,3001,MNDOT OSOW PERMITS SAINT PAUL MN,1,9/17/2025,9/16/2025,MNDOT OSOW PERMITS,21.23,Debit,9399.0,SAINT PAUL,USA,551551800,MN,1.380666667
E001,Sarah Chen,Product,3001,YG MOTOR VEHICLES WHITEHORSE YT,1,9/17/2025,9/16/2025,YG MOTOR VEHICLES,35.0,Debit,9399.0,WHITEHORSE,CAN,Y1A5W1,YT,0.0
E007,Lucas Brown,Engineering,3001,DELTA LODGING LLC- DL DELTA JUNCTIO AK,1,9/17/2025,9/16/2025,DELTA LODGING LLC- DL,195.3,Debit,7011.0,DELTA JUNCTIO,USA,99737,AK,1.380824697
E006,Maya Patel,Engineering,3001,TA # 17 BAYTOWN BAYTOWN TX,1,9/17/2025,9/16/2025,TA # 17 BAYTOWN,335.84,Debit,5541.0,BAYTOWN,USA,77521,TX,1.380799865
E002,John Miller,Engineering,3001,IDOT ITAP OS OW SPRINGFILED IL,1,9/17/2025,9/16/2025,IDOT ITAP OS OW,15.57,Debit,9399.0,SPRINGFILED,USA,62764,IL,1.380909091
E004,Emma Wilson,Marketing,3001,FLYING J 694 AUSTINBURG OH,1,9/17/2025,9/15/2025,FLYING J 694,20.96,Debit,5541.0,AUSTINBURG,USA,44010,OH,1.386440678
E004,Emma Wilson,Product,3001,MNDOT OSOW PERMITS SAINT PAUL MN,1,9/17/2025,9/16/2025,MNDOT OSOW PERMITS,21.29,Debit,9399.0,SAINT PAUL,USA,551551800,MN,1.384666667
E004,Emma Wilson,Operations,3001,AMZN Mktp CA*W33165JZ3 866-216-1072 ON,1,9/17/2025,9/17/2025,AMZN Mktp CA*W33165JZ3,20.04,Debit,4816.0,866-216-1072,CAN,M5J 2T3,ON,0.0
E009,Noah Garcia,Finance,3001,NIC*OVERSIZEWEIGHTPERM MADISON WI,1,9/17/2025,9/16/2025,NIC*OVERSIZEWEIGHTPERM,29.06,Debit,9399.0,MADISON,USA,53703,WI,1.384953591
E008,Olivia Smith,Finance,3001,LOVE'S #0849 INSIDE VALLEY CITY ND,1,9/17/2025,9/16/2025,LOVE'S #0849 INSIDE,917.85,Debit,5541.0,VALLEY CITY,USA,58072,ND,1.380795978
E003,Alex Johnson,Operations,3001,BB OF BAYTOWN #103 BAYTOWN TX,1,9/18/2025,9/17/2025,BB OF BAYTOWN #103,171.96,Debit,7542.0,BAYTOWN,USA,775211332,TX,1.380823045
E007,Lucas Brown,Operations,3001,MARATHON PETRO272195 WATERTOWN SD,1,9/18/2025,9/17/2025,MARATHON PETRO272195,971.33,Debit,5541.0,WATERTOWN,USA,57201,SD,1.38079557
E003,Alex Johnson,Customer Success,3001,CHROME WORLD &TRUCK PA BAYTOWN TX,1,9/18/2025,9/17/2025,CHROME WORLD &TRUCK PA,171.11,Debit,5533.0,BAYTOWN,USA,77521,TX,1.377279102
E005,Daniel Kim,Customer Success,3001,TA HILLSBORO HILLSBORO TX,1,9/18/2025,9/17/2025,TA HILLSBORO,595.85,Debit,5541.0,HILLSBORO,USA,76645,TX,1.380807601
E008,Olivia Smith,Human Resources,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,9/18/2025,9/16/2025,AB TRANSP 403-340-5075,92.5,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E004,Emma Wilson,Operations,3001,AUTOAGENT*SERVICE FEE PORTLAND ME,1,9/18/2025,9/16/2025,AUTOAGENT*SERVICE FEE,5.17,Debit,9399.0,PORTLAND,USA,04101,ME,1.384615385
E002,John Miller,Customer Success,3001,NDHP-E PERMIT 701-328-2426 ND,1,9/18/2025,9/18/2025,NDHP-E PERMIT,39.75,Debit,9399.0,701-328-2426,USA,58505,ND,1.385
E008,Olivia Smith,Sales,3001,917-TA EXPRESS BLAIN BLAINE WA,1,9/18/2025,9/17/2025,917-TA EXPRESS BLAIN,564.69,Debit,5541.0,BLAINE,USA,98230,WA,1.3773
E009,Noah Garcia,Engineering,3001,NDHP-E PERMIT 701-328-2426 ND,1,9/18/2025,9/18/2025,NDHP-E PERMIT,39.75,Debit,9399.0,701-328-2426,USA,58505,ND,1.385
E002,John Miller,Human Resources,3001,SXM*SIRIUSXM.COM/ACCT 888-635-5144 NY,1,9/18/2025,9/18/2025,SXM*SIRIUSXM.COM/ACCT,40.9,Debit,4899.0,888-635-5144,USA,10012,NY,1.377286848
E001,Sarah Chen,Engineering,3001,ONE9 #1482 SAUK CENTRE MN,1,9/18/2025,9/16/2025,ONE9 #1482,645.4,Debit,5541.0,SAUK CENTRE,USA,56378,MN,1.380803053
E009,Noah Garcia,Human Resources,3001,LUBEZONE TRUCK LUBE CE BAYTOWN TX,1,9/18/2025,9/17/2025,LUBEZONE TRUCK LUBE CE,99.03,Debit,7538.0,BAYTOWN,USA,77521,TX,1.380734601
E001,Sarah Chen,Finance,3001,WYNDHAM WHITEHORSE YT,1,9/18/2025,9/15/2025,WYNDHAM,365.57,Debit,3722.0,WHITEHORSE,CAN,Y1A 2E4,YT,0.0
E002,John Miller,Customer Success,3001,NDHP-E PERMIT 701-328-2426 ND,1,9/18/2025,9/18/2025,NDHP-E PERMIT,39.75,Debit,9399.0,701-328-2426,USA,58505,ND,1.385
E004,Emma Wilson,Human Resources,3001,NIC*OVERSIZEWEIGHTPERM MADISON WI,1,9/18/2025,9/17/2025,NIC*OVERSIZEWEIGHTPERM,28.97,Debit,9399.0,MADISON,USA,53703,WI,1.380556913
